x,y,z,vx,vy,vz,r,g,b,width,longitude,latitude
119584.1254,483112.0157,2.0000,3.4132,2.0853,0.0377,0,0,255,2.0000,4.86759105604192,52.334794250749646
119584.1254,483115.0157,2.0000,3.4417,2.0378,0.0448,0,0,255,2.0000,4.867590740543805,52.33482121274079
119584.1254,483118.0157,2.0000,3.4895,1.9542,0.0682,0,255,106,2.0000,4.867590425045248,52.33484817473178
119584.1254,483121.0157,2.0000,3.5172,1.9039,0.0645,0,0,255,2.0000,4.86759010954625,52.334875136722644
119584.1254,483124.0157,2.0000,3.5559,1.8295,0.0910,0,255,188,2.0000,4.867589794046811,52.334902098713364
119584.1254,483127.0157,2.0000,3.6230,1.6930,0.0876,0,170,255,2.0000,4.867589478546932,52.33492906070392
119584.1254,483130.0157,2.0000,3.6522,1.6286,0.0962,0,255,255,2.0000,4.867589163046612,52.33495602269431
119584.1254,483133.0157,2.0000,3.7278,1.4451,0.1234,0,255,188,2.0000,4.867588847545852,52.334982984684615
119584.1254,483136.0157,2.0000,3.7495,1.3897,0.1015,0,0,255,2.0000,4.867588532044649,52.33500994667476
119584.1254,483139.0157,2.0000,3.7242,1.4580,0.0664,0,255,255,2.0000,4.867588216543007,52.33503690866472
119584.1254,483142.0157,2.0000,3.6735,1.5829,0.0099,0,255,106,2.0000,4.867587901040923,52.33506387065455
119584.1254,483145.0157,2.0000,3.6665,1.5989,0.0002,0,255,106,2.0000,4.867587585538398,52.335090832644255
119584.1254,483148.0157,2.0000,3.7572,1.3606,-0.1798,0,255,188,2.0000,4.8675872700354335,52.335117794633774
119584.1254,483151.0157,2.0000,3.7801,1.2441,-0.4043,0,255,106,2.0000,4.867586954532028,52.335144756623215
119584.1254,483154.0157,2.0000,0.4095,2.6777,-2.9431,184,255,0,2.0000,4.867586639028181,52.335171718612436
119584.1254,483157.0157,2.0000,-0.2879,3.7168,-1.4501,255,255,0,2.0000,4.867586323523891,52.335198680601586
119584.1254,483160.0157,2.0000,0.0154,3.9966,-0.1654,91,255,0,2.0000,4.8675860080191615,52.33522564259055
119584.1254,483163.0157,2.0000,-0.0808,3.9992,0.0087,255,255,0,2.0000,4.867585692513992,52.3352526045794
119584.1254,483166.0157,2.0000,-0.1382,3.9925,0.2014,184,255,0,2.0000,4.867585377008382,52.335279566568076
119584.1254,483169.0157,2.0000,-0.0729,3.9934,0.2179,184,255,0,2.0000,4.867585061502331,52.335306528556586
119584.1254,483172.0157,2.0000,0.1125,3.9920,0.2257,255,255,0,2.0000,4.867584745995839,52.33533349054501
119584.1254,483175.0157,2.0000,0.0936,3.9906,0.2575,184,255,0,2.0000,4.867584430488906,52.33536045253323
119584.1254,483178.0157,2.0000,0.0335,3.9939,0.2175,184,255,0,2.0000,4.867584114981529,52.33538741452135
119584.1254,483181.0157,2.0000,-0.1183,3.9947,0.1680,255,255,0,2.0000,4.867583799473714,52.33541437650931
119584.1254,483184.0157,2.0000,-0.0054,3.9988,0.0961,255,255,0,2.0000,4.867583483965459,52.33544133849712
119584.1254,483187.0157,2.0000,0.1873,3.9951,0.0656,255,170,0,2.0000,4.867583168456763,52.335468300484784
119584.1254,483190.0157,2.0000,0.8003,3.9172,0.1216,255,170,0,2.0000,4.867582852947624,52.33549526247228
119584.1254,483193.0157,2.0000,1.4075,3.7138,0.4762,255,170,0,2.0000,4.867582537438047,52.33552222445965
119584.1254,483196.0157,2.0000,3.4568,2.0010,0.2160,255,255,0,2.0000,4.867582221928026,52.33554918644691
119584.1254,483199.0157,2.0000,3.4931,1.9482,0.0527,184,255,0,2.0000,4.8675819064175645,52.33557614843401
119584.1254,483202.0157,2.0000,3.4532,2.0186,0.0204,91,255,0,2.0000,4.8675815909066635,52.33560311042095
119584.1254,483205.0157,2.0000,3.4324,2.0538,0.0189,91,255,0,2.0000,4.867581275395321,52.33563007240775
119584.1254,483208.0157,2.0000,3.3041,2.2543,0.0347,91,255,0,2.0000,4.86758095988354,52.3356570343944
119584.1254,483211.0157,2.0000,2.8231,2.8316,0.1100,0,255,106,2.0000,4.867580644371314,52.335683996380936
119584.1254,483214.0157,2.0000,2.1976,3.3406,0.1035,91,255,0,2.0000,4.867580328858647,52.335710958367265
119584.1254,483217.0157,2.0000,1.1100,3.8399,0.1516,184,255,0,2.0000,4.867580013345543,52.3357379203535
119584.1254,483220.0157,2.0000,0.3978,3.9607,0.3937,255,255,0,2.0000,4.8675796978319985,52.33576488233962
119584.1254,483223.0157,2.0000,0.2701,3.9378,0.6485,255,170,0,2.0000,4.867579382318008,52.335791844325534
119584.1254,483226.0157,2.0000,0.3526,3.9094,0.7695,255,170,0,2.0000,4.867579066803581,52.3358188063113
119584.1254,483229.0157,2.0000,0.2649,3.8953,0.8696,255,64,0,2.0000,4.867578751288711,52.335845768296956
119584.1254,483232.0157,2.0000,-0.0569,3.8756,0.9883,255,64,0,2.0000,4.8675784357733995,52.33587273028244
119584.1254,483235.0157,2.0000,0.0850,3.8665,1.0212,255,64,0,2.0000,4.867578120257649,52.3358996922678
119584.1254,483238.0157,2.0000,0.8632,3.8950,0.2901,255,64,0,2.0000,4.867577804741457,52.335926654253015
119584.1254,483241.0157,2.0000,1.3514,3.7332,-0.4868,255,64,0,2.0000,4.867577489224824,52.33595361623805
119584.1254,483244.0157,2.0000,1.0924,3.2626,-2.0402,255,64,0,2.0000,4.86757717370775,52.33598057822299
119584.1254,483247.0157,2.0000,-1.2715,-1.7990,-3.3387,255,64,0,2.0000,4.867576858190234,52.33600754020775
119584.1254,483268.0157,2.0000,3.9939,0.1674,-0.1436,91,255,0,2.0000,4.867574649555285,52.33619627409711
119584.1254,483271.0157,2.0000,3.9656,0.5100,-0.1189,0,255,106,2.0000,4.8675743340342414,52.33622323608075
119584.1254,483274.0157,2.0000,3.9238,0.7691,-0.1093,91,255,0,2.0000,4.867574018512759,52.33625019806422
119584.1254,483277.0157,2.0000,3.8911,0.9266,-0.0255,91,255,0,2.0000,4.8675737029908355,52.33627716004755
119584.1254,483280.0157,2.0000,3.8722,1.0015,0.0525,0,255,106,2.0000,4.867573387468469,52.3363041220307
119584.1254,483283.0157,2.0000,3.9097,0.8452,0.0047,0,255,106,2.0000,4.867573071945664,52.336331084013786
119584.1254,483286.0157,2.0000,3.8742,0.9953,0.0122,0,255,106,2.0000,4.867572756422419,52.33635804599665
119584.1254,483289.0157,2.0000,3.7759,1.3180,0.0740,0,255,106,2.0000,4.867572440898728,52.33638500797938
119584.1254,483292.0157,2.0000,3.7168,1.4694,0.1633,0,255,106,2.0000,4.8675721253746005,52.33641196996199
119584.1254,483295.0157,2.0000,3.7618,1.3350,0.2584,91,255,0,2.0000,4.867571809850032,52.336438931944464
119584.1254,483298.0157,2.0000,3.9217,0.7397,0.2697,255,255,0,2.0000,4.867571494325021,52.33646589392677
119584.1254,483346.0157,2.0000,3.8569,-0.9173,-0.5316,255,170,0,2.0000,4.867566445864885,52.33689728562405
119584.1254,483349.0157,2.0000,3.9591,-0.4140,-0.3925,255,64,0,2.0000,4.867566130332379,52.33692424760393
119584.1254,483397.0157,2.0000,3.9620,0.4894,-0.2503,0,255,106,2.0000,4.8675610817523065,52.337355639261844
119584.1254,483400.0157,2.0000,3.8950,0.9103,0.0136,0,255,255,2.0000,4.867560766212304,52.337382601239206
119584.1254,483403.0157,2.0000,3.7750,1.3225,-0.0130,0,255,106,2.0000,4.86756045067186,52.337409563216454
119584.1254,483406.0157,2.0000,3.6007,1.7047,-0.3596,0,255,255,2.0000,4.867560135130978,52.33743652519355
119584.1254,483409.0157,2.0000,3.5968,1.7142,-0.3531,0,0,255,2.0000,4.86755981958965,52.33746348717049
119584.1254,483412.0157,2.0000,3.5667,1.7935,-0.2494,0,255,255,2.0000,4.867559504047885,52.33749044914733
119584.1254,483415.0157,2.0000,3.5735,1.7919,-0.1384,0,0,255,2.0000,4.867559188505677,52.33751741112398
119584.1254,483418.0157,2.0000,3.5041,1.9228,-0.1565,0,0,255,2.0000,4.867558872963029,52.33754437310051
119584.1254,483421.0157,2.0000,3.4805,1.9657,-0.1481,0,0,255,2.0000,4.8675585574199385,52.33757133507685
119584.1254,483424.0157,2.0000,3.4708,1.9844,-0.1238,0,0,255,2.0000,4.8675582418764085,52.33759829705308
119584.1254,483427.0157,2.0000,3.4477,2.0254,-0.1060,0,0,255,2.0000,4.867557926332436,52.337625259029174
119584.1254,483430.0157,2.0000,3.4486,2.0228,-0.1231,0,255,188,2.0000,4.867557610788025,52.33765222100511
119584.1254,483433.0157,2.0000,3.4021,2.1016,-0.0926,0,0,255,2.0000,4.867557295243174,52.3376791829809
119584.1254,483436.0157,2.0000,3.4145,2.0803,-0.1169,0,255,106,2.0000,4.867556979697878,52.337706144956535
119584.1254,483439.0157,2.0000,3.3686,2.1556,-0.0748,0,0,255,2.0000,4.8675566641521435,52.33773310693208
119584.1254,483442.0157,2.0000,3.3597,2.1695,-0.0735,0,170,255,2.0000,4.867556348605968,52.33776006890743
119584.1254,483448.0157,2.0000,3.3349,2.2077,-0.0657,0,255,255,2.0000,4.8675557175122925,52.33781399285773
119584.1254,483451.0157,2.0000,3.3159,2.2367,-0.0484,0,0,255,2.0000,4.867555401964795,52.33784095483263
119584.1254,483454.0157,2.0000,3.3072,2.2492,-0.0594,0,255,188,2.0000,4.867555086416851,52.33786791680742
119584.1254,483457.0157,2.0000,3.2920,2.2717,-0.0429,0,0,255,2.0000,4.867554770868471,52.33789487878204
119584.1254,483460.0157,2.0000,3.2746,2.2968,-0.0386,0,0,255,2.0000,4.8675544553196515,52.337921840756536
119584.1254,483463.0157,2.0000,3.2609,2.3163,-0.0327,0,0,255,2.0000,4.8675541397703865,52.337948802730864
119584.1254,483466.0157,2.0000,3.2501,2.3315,-0.0298,0,0,255,2.0000,4.867553824220685,52.337975764705085
119584.1254,483469.0157,2.0000,3.2357,2.3515,-0.0253,0,0,255,2.0000,4.867553508670539,52.33800272667913
119584.1254,483472.0157,2.0000,3.2414,2.3436,-0.0326,0,255,188,2.0000,4.867553193119952,52.338029688653016
119584.1254,483475.0157,2.0000,3.2259,2.3649,-0.0288,0,255,106,2.0000,4.867552877568928,52.33805665062678
119584.1254,483478.0157,2.0000,3.2042,2.3942,-0.0202,0,170,255,2.0000,4.867552562017458,52.33808361260041
119584.1254,483481.0157,2.0000,3.1938,2.4082,-0.0190,0,255,255,2.0000,4.867552246465549,52.338110574573875
119584.1254,483484.0157,2.0000,3.1863,2.4180,-0.0182,0,255,188,2.0000,4.8675519309132005,52.33813753654723
119584.1254,483487.0157,2.0000,3.1710,2.4382,-0.0118,0,0,255,2.0000,4.867551615360409,52.33816449852042
119584.1254,483490.0157,2.0000,3.1654,2.4454,-0.0109,0,0,255,2.0000,4.867551299807177,52.338191460493434
119584.1254,483493.0157,2.0000,3.2173,2.3766,-0.0215,0,0,255,2.0000,4.867550984253505,52.33821842246632
119584.1254,483496.0157,2.0000,3.1808,2.4253,-0.0135,0,0,255,2.0000,4.867550668699391,52.33824538443909
119584.1254,483499.0157,2.0000,3.6003,1.7393,-0.1126,0,170,255,2.0000,4.867550353144836,52.33827234641168
119584.1254,483502.0157,2.0000,3.2626,2.3139,-0.0303,0,0,255,2.0000,4.86755003758984,52.338299308384165
119584.1254,483505.0157,2.0000,3.1556,2.4581,-0.0111,0,0,255,2.0000,4.867549722034404,52.33832627035647
119584.1254,483508.0157,2.0000,3.1575,2.4557,-0.0115,0,170,255,2.0000,4.867549406478525,52.33835323232862
119584.1254,483511.0157,2.0000,3.1617,2.4503,-0.0116,0,255,255,2.0000,4.867549090922209,52.338380194300655
119584.1254,483514.0157,2.0000,3.1575,2.4556,-0.0104,0,0,255,2.0000,4.867548775365448,52.33840715627254
119584.1254,483523.0157,2.0000,3.1629,2.4486,-0.0109,0,0,255,2.0000,4.867547828692522,52.33848804218729
119584.1254,483526.0157,2.0000,3.1688,2.4411,-0.0113,0,255,255,2.0000,4.867547513134001,52.33851500415857
119584.1254,483532.0157,2.0000,3.1658,2.4449,-0.0104,0,0,255,2.0000,4.8675468820156285,52.33856892810076
119584.1254,483535.0157,2.0000,3.1902,2.4130,-0.0133,0,255,106,2.0000,4.867546566455783,52.33859589007163
119584.1254,483541.0157,2.0000,3.1707,2.4385,-0.0097,0,0,255,2.0000,4.8675459353347685,52.33864981401292
119584.1254,483445.0157,2.0000,3.1825,2.4232,-0.0107,0,255,188,2.0000,4.8675560330593495,52.33778703088266
119584.1254,483517.0157,2.0000,3.1799,2.4266,-0.0094,0,0,255,2.0000,4.867548459808248,52.338434118244265
119584.1254,483529.0157,2.0000,3.1827,2.4229,-0.0090,0,0,255,2.0000,4.867547197575035,52.33854196612973
119587.1254,483481.0157,2.0000,3.1905,2.4125,-0.0088,0,0,255,2.0000,4.867596263291517,52.33811076785332
119587.1254,483058.0157,2.0000,3.1962,2.4050,-0.0082,0,0,255,2.0000,4.867640747989369,52.33430912814245
119587.1254,483061.0157,2.0000,3.2011,2.3985,-0.0080,0,170,255,2.0000,4.867640432525919,52.33433609013635
119587.1254,483064.0157,2.0000,3.2077,2.3897,-0.0072,0,170,255,2.0000,4.867640117062028,52.33436305213013
119587.1254,483067.0157,2.0000,3.2076,2.3898,-0.0058,0,0,255,2.0000,4.867639801597695,52.33439001412372
119587.1254,483070.0157,2.0000,3.2162,2.3782,-0.0052,0,0,255,2.0000,4.867639486132921,52.33441697611717
119587.1254,483073.0157,2.0000,3.2314,2.3575,-0.0041,0,255,255,2.0000,4.867639170667707,52.334443938110496
119587.1254,483076.0157,2.0000,3.2290,2.3609,-0.0030,0,0,255,2.0000,4.867638855202052,52.334470900103646
119587.1254,483079.0157,2.0000,3.2699,2.3039,0.0001,91,255,0,2.0000,4.867638539735956,52.33449786209667
119587.1254,483082.0157,2.0000,3.2486,2.3338,0.0015,0,0,255,2.0000,4.867638224269419,52.334524824089556
119587.1254,483085.0157,2.0000,3.2662,2.3092,0.0042,0,255,188,2.0000,4.8676379088024415,52.3345517860823
119587.1254,483088.0157,2.0000,3.2745,2.2973,0.0065,0,0,255,2.0000,4.867637593335025,52.334578748074904
119587.1254,483091.0157,2.0000,3.2830,2.2852,0.0087,0,0,255,2.0000,4.867637277867164,52.33460571006735
119587.1254,483094.0157,2.0000,3.3058,2.2520,0.0137,0,170,255,2.0000,4.867636962398865,52.33463267205967
119587.1254,483097.0157,2.0000,3.3213,2.2291,0.0169,0,170,255,2.0000,4.8676366469301255,52.334659634051825
119587.1254,483100.0157,2.0000,3.3391,2.2022,0.0217,0,170,255,2.0000,4.867636331460942,52.334686596043845
119587.1254,483103.0157,2.0000,3.3583,2.1728,0.0263,0,170,255,2.0000,4.86763601599132,52.3347135580357
119587.1254,483106.0157,2.0000,3.3814,2.1366,0.0301,0,0,255,2.0000,4.86763570052126,52.33474052002744
119587.1254,483109.0157,2.0000,3.4057,2.0976,0.0376,0,0,255,2.0000,4.867635385050753,52.33476748201901
119587.1254,483112.0157,2.0000,3.4519,2.0203,0.0542,0,255,188,2.0000,4.867635069579808,52.33479444401044
119587.1254,483115.0157,2.0000,3.4699,1.9892,0.0552,0,0,255,2.0000,4.867634754108422,52.33482140600172
119587.1254,483118.0157,2.0000,3.5216,1.8943,0.0982,0,255,106,2.0000,4.867634438636596,52.334848367992876
119587.1254,483121.0157,2.0000,3.5520,1.8377,0.0810,0,0,255,2.0000,4.867634123164327,52.33487532998389
119587.1254,483124.0157,2.0000,3.5862,1.7689,0.1022,0,255,188,2.0000,4.867633807691622,52.33490229197475
119587.1254,483127.0157,2.0000,3.6550,1.6212,0.1113,0,170,255,2.0000,4.867633492218471,52.33492925396547
119587.1254,483130.0157,2.0000,3.6905,1.5384,0.1155,0,0,255,2.0000,4.867633176744881,52.33495621595603
119587.1254,483133.0157,2.0000,3.6972,1.5160,0.1789,0,0,255,2.0000,4.8676328612708515,52.33498317794645
119587.1254,483136.0157,2.0000,3.6617,1.5964,0.2092,0,170,255,2.0000,4.867632545796379,52.33501013993675
119587.1254,483139.0157,2.0000,3.5236,1.8928,0.0416,0,255,106,2.0000,4.867632230321467,52.33503710192686
119587.1254,483142.0157,2.0000,3.4890,1.9554,0.0589,0,255,106,2.0000,4.867631914846113,52.33506406391686
119587.1254,483145.0157,2.0000,3.3920,2.1198,0.0287,0,255,188,2.0000,4.867631599370321,52.335091025906706
119587.1254,483148.0157,2.0000,3.0214,2.6085,-0.2593,0,255,188,2.0000,4.8676312838940845,52.33511798789642
119587.1254,483151.0157,2.0000,1.5290,3.5923,-0.8703,0,255,106,2.0000,4.867630968417409,52.33514494988597
119587.1254,483154.0157,2.0000,-0.1600,3.9435,-0.6505,0,255,106,2.0000,4.867630652940292,52.335171911875406
119587.1254,483157.0157,2.0000,-0.0703,3.9979,-0.1087,0,255,106,2.0000,4.867630337462734,52.335198873864634
119587.1254,483160.0157,2.0000,-0.0828,3.9963,0.1501,0,255,106,2.0000,4.867630021984736,52.33522583585377
119587.1254,483163.0157,2.0000,-0.0845,3.9922,0.2352,0,255,106,2.0000,4.867629706506298,52.335252797842735
119587.1254,483166.0157,2.0000,-0.0540,3.9921,0.2458,91,255,0,2.0000,4.867629391027417,52.33527975983158
119587.1254,483169.0157,2.0000,0.0231,3.9924,0.2452,91,255,0,2.0000,4.8676290755480975,52.33530672182027
119587.1254,483172.0157,2.0000,0.0823,3.9913,0.2505,91,255,0,2.0000,4.867628760068335,52.335333683808784
119587.1254,483175.0157,2.0000,0.0110,3.9932,0.2328,91,255,0,2.0000,4.867628444588133,52.3353606457972
119587.1254,483178.0157,2.0000,0.0138,3.9963,0.1723,184,255,0,2.0000,4.86762812910749,52.33538760778547
119587.1254,483181.0157,2.0000,0.1209,3.9970,0.0988,184,255,0,2.0000,4.867627813626405,52.335414569773555
119587.1254,483184.0157,2.0000,0.3671,3.9828,0.0513,184,255,0,2.0000,4.867627498144881,52.33544153176155
119587.1254,483187.0157,2.0000,0.9157,3.8937,0.0269,184,255,0,2.0000,4.867627182662913,52.33546849374935
119587.1254,483190.0157,2.0000,1.6010,3.6647,0.0830,184,255,0,2.0000,4.867626867180506,52.33549545573704
119587.1254,483193.0157,2.0000,2.5640,3.0684,0.1054,184,255,0,2.0000,4.867626551697659,52.33552241772457
119587.1254,483196.0157,2.0000,3.0787,2.5534,0.0451,184,255,0,2.0000,4.867626236214371,52.335549379711956
119587.1254,483199.0157,2.0000,3.2202,2.3728,0.0058,91,255,0,2.0000,4.8676259207306405,52.335576341699195
119587.1254,483202.0157,2.0000,3.1517,2.4631,-0.0006,91,255,0,2.0000,4.867625605246472,52.33560330368629
119587.1254,483205.0157,2.0000,3.0526,2.5845,0.0427,91,255,0,2.0000,4.86762528976186,52.33563026567326
119587.1254,483208.0157,2.0000,2.7804,2.8734,0.1143,91,255,0,2.0000,4.867624974276809,52.33565722766006
119587.1254,483211.0157,2.0000,2.3083,3.2618,0.1797,91,255,0,2.0000,4.867624658791318,52.33568418964671
119587.1254,483214.0157,2.0000,1.6761,3.6266,0.1964,91,255,0,2.0000,4.867624343305381,52.33571115163323
119587.1254,483217.0157,2.0000,1.1692,3.8164,0.2613,184,255,0,2.0000,4.867624027819008,52.33573811361962
119587.1254,483220.0157,2.0000,0.9904,3.8530,0.4162,255,255,0,2.0000,4.8676237123321915,52.33576507560584
119587.1254,483223.0157,2.0000,1.0603,3.8236,0.5059,255,170,0,2.0000,4.867623396844936,52.33579203759193
119587.1254,483226.0157,2.0000,0.8813,3.8408,0.6864,255,64,0,2.0000,4.867623081357238,52.335818999577846
119587.1254,483229.0157,2.0000,0.2851,3.8880,0.8956,255,64,0,2.0000,4.8676227658691,52.33584596156365
119587.1254,483232.0157,2.0000,0.6361,3.9036,0.5975,255,64,0,2.0000,4.867622450380522,52.33587292354929
119587.1254,483235.0157,2.0000,1.5347,3.6936,-0.0464,255,64,0,2.0000,4.867622134891503,52.33589988553481
119587.1254,483238.0157,2.0000,2.3124,3.1595,-0.8186,255,64,0,2.0000,4.867621819402042,52.33592684752015
119587.1254,483241.0157,2.0000,2.9877,1.9178,-1.8427,255,64,0,2.0000,4.86762150391214,52.335953809505405
119587.1254,483244.0157,2.0000,1.0639,0.4096,-3.8341,255,64,0,2.0000,4.867621188421797,52.33598077149047
119587.1254,483265.0157,2.0000,3.9894,0.2124,-0.1980,91,255,0,2.0000,4.867618979977056,52.336169505381875
119587.1254,483268.0157,2.0000,3.9648,0.5032,-0.1646,91,255,0,2.0000,4.867618664483186,52.33619646736579
119587.1254,483271.0157,2.0000,3.9327,0.7202,-0.1226,91,255,0,2.0000,4.867618348988876,52.33622342934955
119587.1254,483274.0157,2.0000,3.9067,0.8583,-0.0315,91,255,0,2.0000,4.867618033494126,52.33625039133319
119587.1254,483277.0157,2.0000,3.9112,0.8379,0.0207,0,255,106,2.0000,4.867617717998933,52.33627735331667
119587.1254,483280.0157,2.0000,3.9162,0.8140,-0.0205,0,255,106,2.0000,4.867617402503301,52.336304315300026
119587.1254,483283.0157,2.0000,3.8965,0.9024,-0.0562,0,255,106,2.0000,4.867617087007227,52.33633127728322
119587.1254,483286.0157,2.0000,3.8552,1.0663,0.0027,91,255,0,2.0000,4.867616771510711,52.33635823926623
119587.1254,483289.0157,2.0000,3.8537,1.0677,0.0970,91,255,0,2.0000,4.8676164560137565,52.33638520124914
119587.1254,483292.0157,2.0000,3.9162,0.8022,0.1399,91,255,0,2.0000,4.86761614051636,52.3364121632319
119587.1254,483295.0157,2.0000,3.9868,0.2979,0.1297,91,255,0,2.0000,4.8676158250185235,52.33643912521448
119587.1254,483346.0157,2.0000,3.9775,0.0253,-0.4226,255,170,0,2.0000,4.867610461487832,52.336897478896695
119587.1254,483349.0157,2.0000,3.9821,0.0170,-0.3774,255,64,0,2.0000,4.867610145982058,52.33692444087667
119587.1254,483403.0157,2.0000,3.9759,0.4270,-0.1010,91,255,0,2.0000,4.8676044668027405,52.33740975649196
119587.1254,483406.0157,2.0000,3.9726,0.4677,-0.0016,0,255,106,2.0000,4.86760415128859,52.33743671846921
119587.1254,483409.0157,2.0000,3.9400,0.6887,0.0439,0,255,106,2.0000,4.8676038357739975,52.33746368044631
119587.1254,483412.0157,2.0000,3.8664,1.0253,0.0019,0,255,106,2.0000,4.867603520258964,52.33749064242325
119587.1254,483415.0157,2.0000,3.7419,1.4099,-0.1009,0,255,106,2.0000,4.867603204743492,52.337517604400105
119587.1254,483418.0157,2.0000,3.7102,1.4802,-0.2087,0,255,188,2.0000,4.867602889227576,52.337544566376764
119587.1254,483421.0157,2.0000,3.6842,1.5257,-0.3141,0,0,255,2.0000,4.8676025737112205,52.337571528353266
119587.1254,483424.0157,2.0000,3.6856,1.5372,-0.2318,0,170,255,2.0000,4.867602258194426,52.33759849032967
119587.1254,483427.0157,2.0000,3.6054,1.7273,-0.1331,0,0,255,2.0000,4.867601942677187,52.337625452305915
119587.1254,483430.0157,2.0000,3.5380,1.8633,-0.1024,0,0,255,2.0000,4.867601627159511,52.337652414281976
119587.1254,483433.0157,2.0000,3.5192,1.8976,-0.1191,0,0,255,2.0000,4.867601311641389,52.33767937625792
119587.1254,483436.0157,2.0000,3.4973,1.9383,-0.1089,0,255,255,2.0000,4.86760099612283,52.33770633823373
119587.1254,483439.0157,2.0000,3.4693,1.9891,-0.0872,0,0,255,2.0000,4.86760068060383,52.33773330020939
119587.1254,483442.0157,2.0000,3.4644,1.9954,-0.1281,0,255,106,2.0000,4.867600365084386,52.3377602621849
119587.1254,483445.0157,2.0000,3.4145,2.0824,-0.0677,0,0,255,2.0000,4.867600049564505,52.337787224160266
119587.1254,483448.0157,2.0000,3.4050,2.0975,-0.0799,0,255,188,2.0000,4.867599734044181,52.33781418613548
119587.1254,483451.0157,2.0000,3.3704,2.1535,-0.0567,0,0,255,2.0000,4.867599418523415,52.337841148110535
119587.1254,483457.0157,2.0000,3.3541,2.1789,-0.0503,0,0,255,2.0000,4.867598787480564,52.33789507206028
119587.1254,483460.0157,2.0000,3.3332,2.2106,-0.0504,0,0,255,2.0000,4.867598471958476,52.3379220340349
119587.1254,483463.0157,2.0000,3.3244,2.2241,-0.0457,0,170,255,2.0000,4.867598156435948,52.33794899600944
119587.1254,483466.0157,2.0000,3.3020,2.2572,-0.0435,0,170,255,2.0000,4.867597840912978,52.337975957983744
119587.1254,483469.0157,2.0000,3.2946,2.2681,-0.0398,0,170,255,2.0000,4.867597525389569,52.338002919957965
119587.1254,483472.0157,2.0000,3.2707,2.3026,-0.0299,0,0,255,2.0000,4.867597209865717,52.33802988193201
119587.1254,483475.0157,2.0000,3.2530,2.3275,-0.0312,0,255,255,2.0000,4.867596894341425,52.338056843905946
119587.1254,483478.0157,2.0000,3.2546,2.3251,-0.0418,91,255,0,2.0000,4.867596578816691,52.33808380587971
119587.1254,483484.0157,2.0000,3.2144,2.3806,-0.0190,0,0,255,2.0000,4.867595947765901,52.33813772982681
119587.1254,483487.0157,2.0000,3.2162,2.3781,-0.0230,0,255,255,2.0000,4.867595632239847,52.33816469180015
119587.1254,483490.0157,2.0000,3.1994,2.4008,-0.0173,0,0,255,2.0000,4.86759531671335,52.338191653773336
119587.1254,483493.0157,2.0000,3.1916,2.4112,-0.0149,0,0,255,2.0000,4.8675950011864115,52.338218615746385
119587.1254,483496.0157,2.0000,3.1874,2.4167,-0.0159,0,170,255,2.0000,4.867594685659034,52.338245577719285
119587.1254,483499.0157,2.0000,3.1825,2.4231,-0.0145,0,170,255,2.0000,4.867594370131213,52.338272539692056
119587.1254,483502.0157,2.0000,3.1751,2.4329,-0.0131,0,170,255,2.0000,4.867594054602953,52.33829950166466
119587.1254,483505.0157,2.0000,3.1704,2.4389,-0.0117,0,170,255,2.0000,4.867593739074251,52.338326463637145
119587.1254,483517.0157,2.0000,3.2357,2.3515,-0.0232,0,0,255,2.0000,4.867592476955034,52.338434311525546
119587.1254,483523.0157,2.0000,3.3300,2.2157,-0.0395,0,0,255,2.0000,4.86759184589278,52.33848823546887
119587.1254,483529.0157,2.0000,3.9411,0.6768,0.0980,0,255,106,2.0000,4.867591214828762,52.33854215941162
119587.1254,483532.0157,2.0000,3.4208,2.0725,-0.0554,0,0,255,2.0000,4.867590899296091,52.33856912138278
119587.1254,483538.0157,2.0000,3.3696,2.1549,-0.0438,0,0,255,2.0000,4.867590268229428,52.338623045324645
119587.1254,483541.0157,2.0000,3.2949,2.2676,-0.0384,0,255,188,2.0000,4.867589952695435,52.3386500072954
119587.1254,483313.0157,2.0000,3.2621,2.3147,-0.0287,0,170,255,2.0000,4.86761393202224,52.33660089710712
119587.1254,483358.0157,2.0000,3.2316,2.3573,-0.0205,0,0,255,2.0000,4.867609199462091,52.33700532681581
119587.1254,483361.0157,2.0000,3.2331,2.3551,-0.0276,0,255,188,2.0000,4.8676088839545555,52.33703228879527
119587.1254,483454.0157,2.0000,3.1560,2.4576,-0.0105,0,0,255,2.0000,4.867599103002211,52.33786811008551
119587.1254,483508.0157,2.0000,3.1658,2.4450,-0.0119,0,255,188,2.0000,4.867593423545107,52.338353425609434
119587.1254,483514.0157,2.0000,3.1595,2.4531,-0.0107,0,0,255,2.0000,4.867592792485499,52.33840734955362
119587.1254,483526.0157,2.0000,3.1694,2.4403,-0.0121,0,255,188,2.0000,4.867591530360991,52.33851519744032
119587.1254,483535.0157,2.0000,3.1670,2.4433,-0.0109,0,0,255,2.0000,4.867590583762981,52.3385960833538
119590.1254,483061.0157,2.0000,3.1702,2.4392,-0.0111,0,170,255,2.0000,4.867684445609841,52.33433628337819
119590.1254,483070.0157,2.0000,3.1777,2.4294,-0.0115,0,255,188,2.0000,4.8676834992970335,52.334417169359455
119590.1254,483205.0157,2.0000,3.1714,2.4377,-0.0099,0,0,255,2.0000,4.86766930412884,52.33563045892236
